title,genre
Bring Me the Vampire,mystery
The Drunk and the Dead,horror
The Brick House,fantasy
Bad Ben: Pandemic,horror
El arrecife de los Alacranes,mystery
Mission Galactica: The Cylon Attack,action
La casa de las sombras,horror
Lost Treasure of Jesse James,family
Dual,scifi
The Divine Chronicles,scifi
Sini Ada Hantu,mystery
It Happens Every Spring,family
Prisoners of the Ghostland,horror
The Connection - Severed,scifi
Intrusive Behavior,crime
The Girl in the Mirror,horror
Yürek Yarasi,romance
Mantra 2,mystery
A Rainbow in the Dark,family
Black Rainbow,horror
Journeyman,mystery
State Department: File 649,thriller
Rogue Saints,adventure
The Circle,mystery
LIFEcredit,scifi
Roman's Circuit,scifi
The Point of No Return,thriller
Unlucky,fantasy
At Night with No Curtains,horror
Karachi Se Lahore,family
Shark Week,horror
Made Me Do It,fantasy
Team Albert,family
Rainbow: A Private Affair,romance
New Mischief by Emil,family
Thunder Ninja Kids in the Golden Adventure,crime
Back Street,mystery
Coast Mafia,action
Lupin III: Legend of the Gold of Babylon,scifi
Through Raging Storms,family
Look Both Ways,romance
Billy and Buddy,family
Mansa Musa,adventure
The One I Wrote for You,family
Nobody's Fool,romance
Enamorada,romance
Nova,scifi
Born to Be Bad,romance
Kamen Rider Reiwa: The First Generation,fantasy
Swept from the Sea,romance
Fragmented Scars,crime
El día que me quieras,romance
Re-Elected,horror
Godzilla 1985,scifi
Muleficent,adventure
The Warning,crime
Blondie Has Servant Trouble,family
Frenzy,mystery
Humanoids from the Deep,horror
Hot Stuff,action
Wait Till Helen Comes,fantasy
Her Dangerous Games,thriller
First Knight,action
El Encanto de la Oscuridad: Parte 2,mystery
"Io zombo, tu zombi, lei zomba",horror
Mukunda,family
Untitled Dee Rees Horror Project,horror
Underneath Inside,horror
Benji,crime
Ghostkiller,horror
Jungle Manhunt,romance
Werewolf World,horror
Mr. Mommaga,romance
7 Day Sunday,adventure
Solitary,mystery
A Wish for Giants,fantasy
Urban Country,family
Moon Garden,fantasy
The Black Castle,mystery
The Clockmaker,mystery
Dylan Dog: Dead of Night,mystery
Ip Man 2,action
The Green Force Mission 14th March,mystery
Ice Palace,adventure
Untitled 21st Century Genocide Project,horror
Fullmetal Alchemist: The Revenge of Scar,adventure
The Reconstruction of William Zero,thriller
Katharina,fantasy
Blink: Black Ops,action
Untitled Raine McCormack Project,thriller
Date with a Kidnapper,crime
Thunder in the Sun,romance
The Lodgers,mystery
The Monster Maker,scifi
The Adventures of Pluto Nash,scifi
Primeval,adventure
Simon les nuages,family
The Guernsey Literary and Potato Peel Pie Society,romance
Remnants of a Disaster,fantasy
Dogura Magura,mystery
The Goumada,crime
Super Fuzz,fantasy
Elmer's Saucer,scifi
Nikhdoo,family
Caliche Run,crime
Frankenstein vs. Baragon,scifi
Czarna perla,romance
Virus: The End,horror
Code: Harbin,crime
Naruto Shippuden the Movie: Blood Prison,mystery
Blue City,crime
Wheelchair Mary,thriller
Castle Keep,action
"Fight, Zatoichi, Fight",adventure
Tarzan in King Solomon's Mines,adventure
Single Valentine,romance
Goryachie novosti,thriller
Komrad X,action
House of Mirrors,thriller
Pass Thru,fantasy
The Way of a Man,romance
Mandragora,action
Smashing Barriers,action
Sundelbolong,horror
Bad Bones,mystery
Surviving Mars,scifi
Far til fire i højt humør,family
The Brutal 9,crime
Shadow of the Cat,adventure
Frenzy 2026,thriller
Bad Meat,horror
Parizhskaya lyubov Kosti Gumankova,romance
Death Letter Blues,mystery
Jungle Love Story,romance
Naken,romance
Bert: The Emotion Picture,fantasy
Untitled Screenplay,family
An Angel of the Lord,family
Transmania,mystery
Die Heinzelmännchen,family
Knockin' on Heaven's Door,action
Game,mystery
Vacuum Killer,fantasy
Vaasu Naan Pakka Commercial,family
Virtuosity,scifi
My Village People,fantasy
Through the Moon,scifi
Adventures of Dally & Spanky,family
White Mischief,crime
Curse of the Menacing Force,horror
Contracted,horror
St. Ives,mystery
The Accidental Gangster,crime
The Isle,thriller
Open Borders,adventure
The Bludgeoning,horror
Sicario,crime
CampFire the Awakening,horror
Prinsesang Kalapati,fantasy
Ezhu Sundara Rathrikal,family
Brother's Revenge,action
Writer in the Cabin,thriller
Fantasy Island,mystery
"The 5,000 Fingers of Dr. T.",family
The Amazing Praybeyt Benjamin,fantasy
Benim Babam Bir Kahraman,family
Beanstalk,family
The Secret Path,fantasy
Lipton Cockton in the Shadows of Sodoma,scifi
The Boy Who Stole the World,scifi
Lawang Sewu,horror
The Mid-Night,horror
Anthahpuram,thriller
Night After Night After Night,horror
Equinox,fantasy
Dancing at the Blue Iguana,mystery
Hope Street Holiday,family
Time,action
Violated,crime
Once Upon a Time in Vietnam,action
Luna's Fear,horror
The Witness,crime
Leprechaun Returns,fantasy
Surf Nazis Must Die,horror
Into the Unknown,mystery
The Witch of Funtinel,mystery
Skeem,crime
The Raven,crime
Rover Dangerfield,family
"Coulda, Woulda, Shoulda",romance
Walden,scifi
Untitled Ronny Yu Project,crime
The Phantom,fantasy
Cherta,crime
Dr. Jekyll and Mr. Hyde,scifi
The Chrysalis,mystery
The Cocoa Beach Kids,scifi
Fly Away Home,adventure
Rio Belongs to Us,thriller
Orpheus' Song,adventure
Her Fatal Ways II,crime
Barbie and the Secret Door,family
Michael & Maria vs. the Multiverse: a tragedy,scifi
"It's Me, It's Me",thriller
Lady Vengeance,crime
Inhuman,horror
Summer Days with Coo,adventure
Babe: Pig in the City,family
Gardenia il giustiziere della mala (Gardenia),crime
Halloween Dance,family
"Home, faraway",family
2020,scifi
Burn After Reading,crime
Darker Than Night,scifi
Bad Habit,crime
Velaiyilla Pattathari,action
Dawning of the Dead,horror
Silent House Remake,horror
Ein Mädchen aus Schnee,family
Beneath Glass Trees,fantasy
Piranha Women,scifi
Darkslide,thriller
Der Madonna-Mann,crime
Invisible Monsters,mystery
Angel Warrior,fantasy
Pokémon the Movie: Secrets of the Jungle,family
Jetman,action
Deathwell,thriller
Lifechanger,fantasy
Vampires,horror
Hot Acts of Love,thriller
Mathius Marvellous Shop,scifi
Bait,crime
Brick by Brick,thriller
Treasure of the Moon Goddess,crime
The Frozen Sea,scifi
Pencarian Terakhir,mystery
Elvy's Wereld So Ibiza!,adventure
Bulldog Drummond,mystery
Night of the Walking Dead,horror
The Free Fall,mystery
Patch Adams,romance
"Farewell, My Lovely",mystery
The Black Orchid,romance
Another Star,scifi
Zorro: The Gay Blade,action
The Last Great Americans,adventure
Road to Red,horror
The Red Turtle,family
In His Own Defense,crime
Anxious Sunday,action
Tokoloshe: An African Curse,horror
Residue,scifi
Birds of Paradise,family
The Exorsis,horror
Iniyavale Vaa 1982,family
Goin' Coconuts,adventure
Phantom of the Rue Morgue,crime
Allah kerim,romance
Ivan Tsarevich & the Grey Wolf,family
The Bellamy Trial,adventure
Anubis: Het pad der 7 zonden,family
Da Clique,action
Locked Down,romance
Annie Sabungera,romance
Wounded,mystery
American Gothic,horror
Captain Future,fantasy
Cassidy Red,action
Blind Rocks,romance
"Ruby, Ruby",horror
Modest Heroes,fantasy
Sunset on the River Styx,scifi
Boom and Topper: Safari Hunters,adventure
Legend of Hell,mystery
The Tune,fantasy
They Call Her Headhunter,horror
Neruppuda,action
C.A.M.,scifi
Jack & Diane,romance
Possessed,mystery
De dominee,thriller
Hanada Shonenshi the Movie: Spirits and the Secret Tunnel,family
Deathstalker IV: Match of Titans,romance
Real Playing Game,adventure
Bade Dil Wala,romance
The Wee Free Men,family
A Kind of Mystery,mystery
Zoku sûpâ jaiantsu - Akuma no keshin,adventure
Of Horses and Men,romance
Armenian Haunting,horror
Ground Control,mystery
Red Rover,horror
The Shadow of the Cat,horror
SuperSonic,thriller
Guardians of the Clouds,family
Hanged Man's Soul Against the Black Whip,horror
Doraemon: Nobita and the Galaxy Super-express,fantasy
Mordbüro,mystery
Black Out p.s. Red Out,thriller
The Grand Grandmaster,action
The Conqueror,adventure
The Last House on Earth,thriller
Taiyô to bara,crime
Shipwrecked Adventures of Donkey Ollie,action
The Fourth Kind,mystery
Dragon Ball Z: Lord Slug,fantasy
GB: 2525,scifi
What a Girl Wants,family
The Girl from Rio,action
Killer Ink,horror
Karim Patwa's Spaceship,scifi
Adventure Girl,adventure
Paradise,scifi
Terror on Tour,crime
Technicolour Llama,family
Halvai 5-0,mystery
Romans 8:37,mystery
Pervirella,adventure
The Poorhouse Revisited,fantasy
Cabras,horror
Fanged Up,horror
Menentang Adat,family
Onsen jôwa: Yubune de momi gaeri,fantasy
Life Light C 1,action
Sodium Party,thriller
Darken the Doorstep,thriller
The Family,fantasy
Living Doll,fantasy
Goal,family
Baby: Secret of the Lost Legend,scifi
Maldita venganza,adventure
Powers,action
G: A Dark Tale of Desires,crime
L'affût,romance
The Fern's Army,fantasy
Untitled Accountant Sequel,thriller
Intercession,action
Shocker,horror
Robot-Girl Nr. 1,scifi
Dr. Dolittle 2,family
Nachalnik Chukotki,adventure
Cargo,mystery
A Very Old Story,fantasy
Sky High,adventure
8:30,mystery
Adam and Eve,adventure
Cain's Island,crime
Bibi Blocksberg,fantasy
A Merry Little Christmas,family
Rounding,mystery
Det gamle guld,family
Boy Negro,action
C.H.U.D.,scifi
Boond Jo Ban Gayee Moti,romance
The Devil's Toy Box,horror
Loyalty,crime
Silent Witness: What a Child Saw,crime
The Mob,action
Here & After,romance
Glitch,adventure
The Karate Kid,action
La cura del gorilla,crime
Eat Brains Love,horror
Influence,thriller
After She Wakes,horror
Aakhari Poratam,action
And the Devil Makes Three,thriller
Can Ya' Hear Me Now?,romance
"I Love You, I Love You",scifi
Dokkan Shehata,crime
Los tres animales,fantasy
Under Vampyrens Kløer,crime
Der Turm der verbotenen Liebe,adventure
Hacker,family
Original Dirty Pair: Project Eden,scifi
Train Quest,family
Mädchen für die Mambo-Bar,crime
Cupid's Christmas,romance
Creature in the Dark,horror
Storm in a Teacup,romance
Shadow Road,scifi
Swamp Water,mystery
Deadly Maria,fantasy
Blue Miracle,family
Those Were the Days...,crime
Me and Bobby McGee,adventure
En liten julsaga,family
The Absent,horror
Knutsen & Ludvigsen,family
Banksters,crime
Mujeres salvajes,crime
Forever Not Maybe,romance
Diamond's Edge,adventure
I-90,horror
Creature from the Green Mist Anthology,scifi
Everything Is Terrible! Presents: The Great Satan,horror
The Last Exorcism Part II,thriller
Nimona,scifi
Unnatural,scifi
Easter Bunny Bloodbath,horror
Eye of the Sandman,horror
Far til fire på landet,family
A Hetedik Oldal,mystery
Finding You,romance
Last Seen in Idaho,action
Hornet's Nest,crime
Ekstrasens,fantasy
Homecoming,mystery
An Italian in Greece,romance
My Soul to Keep,family
Terry,crime
I Was a Zombie for the F.B.I.,scifi
Red Sands,adventure
Buoyancy,crime
Mi padrino,family
"Ivone, a Rainha do Pecado",crime
La louve,thriller
The Yakuza and the Mermaid,fantasy
Kahaani 2,mystery
The Ghost Lights,horror
Wildwood Inn,romance
"Pobre, pero honrada!",family
Soylent Green,mystery
Harbinger Down,scifi
Angelic Magica,fantasy
Gekijouban SPEC: Kurôzu - Kou no hen,action
The Stakelander,scifi
Kunjananthante Kada,family
La diosa de Tahití,adventure
The Wild Duck,horror
Stay Alive,scifi
Romeo and Juliet Apocalypse,scifi
The Oh in Ohio,romance
Banshee!!!,horror
Stolen Senses,scifi
S. Darko,mystery
Lampor: The Flying Coffin,mystery
Yu yan kuang qing,romance
"Happy Halloween, Scooby-Doo!",adventure
Wanderlust,fantasy
Avanthika,horror
Chou Super Hero Taisen: Kamen Rider vs. Super Sentai,fantasy
Le grand chariot,family
Sune - Best Man,family
Misery Markus,crime
The Skin Game,adventure
Raktharakshassu,horror
Talent Keyhole,scifi
City Rush 3,scifi
Alpha Code,mystery
Seedling,scifi
Lady Terminator,action
The Charming Deceiver,mystery
Shallow End,thriller
T.M.A.,horror
Omega 3,scifi
10 Badass Women,mystery
Sleeping Beauty,family
Gini Avi Saha Gini Keli,crime
Super Troopers 3: Winter Soldiers,mystery
Sum-ba-kok-jil,thriller
Operation Chicago,crime
Hell Van,horror
The Thief & the Stripper,crime
Furie,mystery
Vampire Penance: The Atonement of John Wolf,romance
Rape!,horror
Kull the Conqueror,adventure
Les trafiquants de la mer,adventure
The Secret Tent,crime
Driving Me Crazy: Proof of Concept,romance
Prey,adventure
The Boy with the Sun in His Eyes,thriller
Lethal Woman,crime
Gun Crazy,thriller
Victoria : Ek Rahasya,horror
DMTSoup,thriller
Pterodactyl,adventure
The Dead Don't Die,horror
The Lucky Ones,fantasy
Graceling,fantasy
Faithful Hearts,romance
It Kills,horror
Liu mang qian wang,adventure
Among Wolves,action
Pinocchio,fantasy
Thymus,action
18 Mornings,romance
Amanush 2,crime
"Ruben Brandt, Collector",thriller
Bigfoot County,thriller
Imi Von-Stogel The Sixteenth Year,fantasy
Open Grave,mystery
Dr. Rage,thriller
Animal,thriller
Zulus: The Crown of Thorns,fantasy
The Indigo Project: Redemption,scifi
The Proteus,action
Princess cursed in Time,family
The Seven Deadly Sins: Grudge of Edinburgh,adventure
P.O.E. Poetry of Eerie,mystery
Miracle Mile,thriller
Kathakali,crime
In the Fade,crime
"Arthur, malédiction",horror
The Girl from Trieste,thriller
Blood on Méliès' Moon,horror
Capulina contra los monstruos,fantasy
Caccia all'uomo,crime
Cursed Bastards,fantasy
Look Away,fantasy
André's Eyes,family
Priyuraalu,romance
The Princess Comes Across,thriller
369,crime
Graduation,crime
FernGully: The Last Rainforest,fantasy
Innocence,horror
Curse of the Golden Flower,romance
Akuryo-To,horror
Bhalo Theko,family
Concrete Blondes,crime
The Honey Pot,mystery
Priklyucheniya malenkogo Bakhi,family
L'ultimo guappo,crime
The Death Dealer,adventure
Roshtalivik,scifi
Alpha Delta Zatan,mystery
Seattle Underground,adventure
Old Master,action
The Bacon Hair,adventure
Safety Net,horror
Terminal Rush,action
The Witch Boy,fantasy
Dead News Report,horror
Secondhand Lions,family
Quand on crie au loup,family
Hypnotized,romance
Quickly: Shoot and Kiss at Breakfast,crime
Breakdown Forest - Reise in den Abgrund,action
Star Wars: Episode II - Attack of the Clones,adventure
The Thief of Baghdad,romance
No One,romance
Crucify,fantasy
Classmates,romance
Shadow Runner,scifi
Tranches de vie,scifi
AJ's Rose,adventure
Undiscovered,romance
Treasure Beach,action
Messaround Gang,action
Dragon Ball Z: Tree of Might,scifi
Tong hau goo si,crime
The Monster in Me,horror
Detective Bobby Dicey 3,fantasy
"46, xx",crime
DogStar2018,scifi
Gay Canadian Music Videos,mystery
Spike,fantasy
Nightshade,thriller
Mirrors,thriller
En som Hodder,family
Cast No Shadow,fantasy
3 Tickets to Paradise,action
Uncommon Law,romance
Kill Migs,crime
Zoe,mystery
36,mystery
"Pipi, Pupu & Rosemary: the Mystery of the Stolen Notes",adventure
Target Practice,adventure
Cell,adventure
Vanitas,mystery
Haven,horror
Deadheads,adventure
Automatism,thriller
Clear Skies,romance
Darius White,fantasy
Hatimtai,adventure
A Beating Heart,horror
Mutant Girls Squad,fantasy
Journey Into Fear,thriller
Take Down,family
Hanaoni,romance
When Gangland Strikes,crime
Razors: The Return of Jack the Ripper,fantasy
2021,adventure
Apur Panchali,family
Black Bones Jones,horror
Knights of Newgate,adventure
Dr. Goldfoot and the Girl Bombs,scifi
Shor in the City,crime
Dr. Kildare's Strange Case,crime
Warriors: Saving the Queen,adventure
Mobile Suit Z Gundam II: A New Translation - Lovers,action
Cyber Ninja,fantasy
Tall Tales from the Magical Garden of Antoon Krings,family
Reaching Distance,mystery
Sons of Rizk,crime
Are We Not Cats,romance
Tomb Raider 2,thriller
Nyoka and the Lost Amulet of Vultura,fantasy
Defuse the System,scifi
The Visitors II: The Corridors of Time,fantasy
The Old Dark House,mystery
The Scratches,mystery
Abduction of the Fourth Kind,scifi
Inside Men,action
Character,crime
Despicable Me 3,family
Jajantaram Mamantaram,family
The Secret of God,adventure
As a Prelude to Fear,mystery
The Devil's Rock,horror
Black Milk,scifi
Zombie Bus the Movie,horror
The Ogglies,adventure
Left Behind: The Movie,scifi
Christmas Past,horror
The Hatton Garden Job,crime
The Tiger Mask,adventure
Body & Soul,romance
Thirst,thriller
Fashionable Witches Love and Berry: Magic of Happiness,fantasy
Donovan's Echo,mystery
The Lost Man,crime
Sammathame,romance
Falconman,crime
Kazn,thriller
Viatti Arrabbiatti,fantasy
Cover Up,mystery
True Colors,crime
A Christmas Carol,family
The Golden Key,family
Island in the Sky,adventure
Ace Attorney,crime
Pinpoint,adventure
The Funeral Guest,family
Hu xia,fantasy
Brooklyn 45,horror
The Revenge: A Scar That Never Disappears,thriller
End of Fall,thriller
Pasaporte a la muerte,thriller
Sakura,family
Trouble at Midnight,crime
Tone-Deaf,thriller
Creepozoids,scifi
"Bus, jeong ryu-jang",romance
Mad Detective,mystery
Diabolik,action
Man zhou ren,adventure
Quantum Shock: Black Drop,action
Nosferatu the Vampyre,horror
Pete's Dragon,family
Behind the Veil,horror
Largo Winch II,adventure
Hellboy,scifi
Love Dream,romance
Abduction,scifi
Pan's Labyrinth,fantasy
"House of Death, the Conclusion",horror
Polladhavan,thriller
Felidae,mystery
The Light Incentive,fantasy
The Funhouse 3D,thriller
The French Key,crime
Sisindri,family
Shaban el-Fares,crime
Instant Karma,fantasy
Il Discepolo,mystery
Katala,crime
Hamal_18,mystery
Rush,crime
Night Call Nurses,thriller
6 Years,romance
Woodstock,romance
HallowMean,scifi
Scarlet Moon,fantasy
Transporter 2,thriller
Axcellerator,action
Away We Go,adventure
El águila negra en el tesoro de la muerte,action
Body Shop,mystery
Chhorii,horror
Broken Ridge,mystery
Ghost Meets You,horror
Aci ask,family
Monsters of Man,scifi
The Accompanist,fantasy
Target,mystery
The Rideshare Killer,horror
The Velveteen Rabbit,family
Munnariyippu,thriller
Before the Thunder,scifi
Ranga,action
Last Touch,romance
361,crime
Follow Me Down,crime
Black Tight Killers,crime
Other World,action
The Hell Before Death,crime
Exorcist Vengeance,horror
The Natural Shape of a Mystery Man,mystery
